"Species","ID","Sp_ID","Date","SD_Depth","Av_Depth","Min_Depth","Max_Depth","SD_Temp","Av_Temp","Min_Temp","Max_Temp","Temp_at_Min_Depth","Temp_at_Max_Depth","Max_PoV_WF","Behav_Class","SST","MPL.Avg.Lat","MPL.Avg.Lon","MPL.Std.Lat","MPL.Std.Lon","Med.Lat","Med.Lon","MPL.Hori_Dist_Degrees","MPL.Hori_Dist_km"
"EEL","15730","EEL15730",2018-10-31,1.2598941144453,1.53763152778333,-0.363029733,4.7802184,0.388389224159615,10.4924938889333,9.232633333,10.78253333,9.5271,10.77116667,NA,NA,10.4924938889333,"51.2166666666667","3","0","0","51.2166666666667","3",NA,NA
"EEL","15730","EEL15730",2018-11-01,2.45041807541884,2.03144633704861,-2.639881267,7.839995667,0.482211858069036,11.1065488428472,10.57186667,12.76433333,11.5,11.2644,NA,NA,11.1065488428472,"51.3463770678541","2.9394912553671","0.143373169779179","0.1816652219977","51.3421583937915","2.94790228710661",0.143129648756805,9.93171508863784
"EEL","15730","EEL15730",2018-11-02,3.92223640726483,0.695153400003472,-3.287881033,15.74650587,0.593486014326012,11.6161248843299,9.881266667,12.692,11.5772,11.9015,NA,NA,11.6161248843299,"51.3063936835385","2.91987349820871","0.117408744987224","0.16502398821593","51.302389734684","2.88418651886339",0.044536809688777,3.09309596986687
"EEL","15730","EEL15730",2018-11-03,7.09330606570187,15.0628882408333,-3.3370051,22.0055375,0.471535839062525,12.7354328703819,11.19406667,13.86533333,11.5933,12.7721,NA,NA,12.7646862284507,"51.2685420405573","2.67635466821037","0.126231213236625","0.235456999168896","51.2546283091744","2.66479706320116",0.24644303082079,17.1296992203439
"EEL","15730","EEL15730",2018-11-04,8.69761139565285,12.1775362759931,-3.502760733,22.89764187,0.230074441040246,12.7850172453125,12.30733333,13.78,12.30733333,13.4279,NA,NA,12.738269901519,"51.1883168890939","2.29581068422261","0.135449044348366","0.262729039877605","51.1881454057138","2.27635043155576",0.388908470821352,27.079440405337
"EEL","15730","EEL15730",2018-11-05,8.00181428283959,14.8332097743299,-3.5227418,28.5540691,0.230637829856807,12.8318221065972,12.289,13.62983333,12.289,13.13066667,NA,NA,12.7717302886538,"51.0963362603826","1.87271365833389","0.213548169399221","0.260544694560702","51.0933219806201","1.88426268958688",0.432979825596997,30.2083910956192
"EEL","15730","EEL15730",2018-11-06,7.95372945908085,15.3565140592292,-1.4389202,29.32526913,0.220017667698528,13.4441640047569,13.125,13.953,13.62073333,13.844,NA,NA,13.3796451668,"50.8119138227118","1.46261061516734","0.256832237012618","0.239851281246241","50.8367453381406","1.4402871265336",0.499079782264383,35.0344227108255
"EEL","15730","EEL15730",2018-11-07,16.6041458559426,31.456357696316,-1.079626733,69.69549857,0.400567067423929,14.0487275465972,12.88996667,14.75,13.1268,14.58493333,NA,NA,13.8008217168182,"50.5488620518755","0.907768926313208","0.183467451258998","0.261658632739374","50.5692046403033","0.878171526236407",0.614040335670726,43.3473791481342
"EEL","15730","EEL15730",2018-11-08,15.1983308433582,26.01844091675,-0.724414,59.25434087,0.0747629092840693,14.5235621526389,14.344,14.641,14.54593333,14.36433333,NA,NA,14.5390911289516,"50.41643085135","0.351528593938128","0.068285315113066","0.206834133606318","50.4131188370161","0.340547228433721",0.571787836730868,40.4781954491867
"EEL","15730","EEL15730",2018-11-09,23.8460217041129,26.9694280722639,-0.956623033,66.95363033,0.0547752271020886,14.5498810184722,14.42946667,14.63246667,14.43743333,14.594,NA,NA,14.5063269971074,"50.4117836003692","0.0798139760073783","0.0667404714456522","0.204745483037771","50.41738662281","0.0919244972646567",0.271754356982426,19.2400175708361
