"Species","ID","Sp_ID","Date","SD_Depth","Av_Depth","Min_Depth","Max_Depth","SD_Temp","Av_Temp","Min_Temp","Max_Temp","Temp_at_Min_Depth","Temp_at_Max_Depth","Max_PoV_WF","Behav_Class","SST","MPL.Avg.Lat","MPL.Avg.Lon","MPL.Std.Lat","MPL.Std.Lon","Med.Lat","Med.Lon","MPL.Hori_Dist_Degrees","MPL.Hori_Dist_km"
"EEL","9359","EEL9359",2012-09-27,1.64556338100214,2.950254154125,0.43902756,9.48737528,0.0483513901380635,12.0936727941176,12.008,12.55733333,12.125,12.09866667,NA,NA,12.0936727941176,"54.4166666666667","8.8","0","0","54.4166666666667","8.8",NA,NA
"EEL","9359","EEL9359",2012-09-28,1.38964427616384,2.4125554051875,0.30850692,8.875665,0.078738417389853,11.9967991898264,11.875,12.4295,12.078,12,NA,NA,11.9967991898264,"54.6456050040414","8.24537567329775","0.269256670434699","0.110081619418832","54.6941451369007","8.22550110442408",0.600017421488591,38.5629923020786
"EEL","9359","EEL9359",2012-09-29,1.86975801198487,2.75486950812153,0.16778396,11.24034668,0.170374240841462,12.1224861111458,11.818,12.461,12.3125,12.156,NA,NA,12.1224861111458,"54.8724877905514","8.14641913288353","0.318950818025077","0.147118830977999","54.8789323628744","8.16980007666532",0.247524131561541,15.8192083384957
"EEL","9359","EEL9359",2012-09-30,2.62054147170708,1.64515236111458,-0.02665764,9.879763547,0.365010577841812,12.4986817129514,11.844,12.984,12.922,12.40633333,NA,NA,12.4986817129514,"55.0328777171751","8.05081745058157","0.373587124856792","0.179283023527323","55.0137923391883","8.06996864329689",0.186720674327506,11.8856394298528
"EEL","9359","EEL9359",2012-10-01,0.88033651520764,0.432929427024306,-0.35150388,8.78605884,0.127729357575645,13.2032939813889,12.938,13.422,13.375,13.25,NA,NA,13.2032939813889,"55.1844232124026","7.95855611668834","0.407857755037316","0.210026112086042","55.1637942418383","7.97713897589606",0.177420942550498,11.2508217726316
"EEL","9359","EEL9359",2012-10-02,2.41255496497557,0.515203020715278,-0.61256404,17.02532149,0.157624295683086,13.7079658564236,13.375,13.9455,13.828,13.828,NA,NA,13.7079658564236,"55.3010889164124","7.86743503010708","0.441872157653964","0.240613164842118","55.2836022349778","7.89639543881256",0.14803357359684,9.35971033584754
"EEL","9359","EEL9359",2012-10-03,1.68729728877998,0.274270595944444,-0.7422754,15.63651563,0.146613515068324,14.0282650461458,13.828,14.42733333,14.125,14.42733333,NA,NA,14.0282650461458,"55.4042048585777","7.73974366061352","0.475963339755106","0.243508377045492","55.3829837402541","7.76998358037319",0.164127948173914,10.3502600082679
"EEL","9359","EEL9359",2012-10-04,2.39656967514657,0.315438865565972,-0.8089614,15.25780148,0.0876260903726394,13.9301828703472,13.828,14.23966667,13.859,14,NA,NA,13.9301828703472,"55.4772835942306","7.65595841936095","0.514779492502122","0.270357028163274","55.5108289776577","7.70226277162612",0.111177642790166,6.99810171595147
"EEL","9359","EEL9359",2012-10-05,1.68561654214973,0.730785375927083,-0.88916912,10.75254116,0.0310116244863601,13.8494201388889,13.781,13.906,13.86966667,13.844,NA,NA,13.8494201388889,"55.5374607506001","7.58084273687315","0.532165112586847","0.317611310071214","55.5715758552137","7.62523763853837",0.0962478877915095,6.04907121537754
"EEL","9359","EEL9359",2012-10-06,1.55849704408593,1.05645017332639,-0.90063392,7.732092453,0.138375078029835,13.9570011573958,13.781,14.188,14.021,13.969,NA,NA,13.9570011573958,"55.5992251995468","7.50771888965986","0.547508126604522","0.374964995812533","55.6262741344331","7.56596057557118",0.0957180452420677,6.00629845658357
