"Species","ID","Sp_ID","Date","SD_Depth","Av_Depth","Min_Depth","Max_Depth","SD_Temp","Av_Temp","Min_Temp","Max_Temp","Temp_at_Min_Depth","Temp_at_Max_Depth","Max_PoV_WF","Behav_Class","SST","MPL.Avg.Lat","MPL.Avg.Lon","MPL.Std.Lat","MPL.Std.Lon","Med.Lat","Med.Lon","MPL.Hori_Dist_Degrees","MPL.Hori_Dist_km"
"EEL","17443","EEL17443",2019-11-02,1.03739177902795,2.85002456625926,1.8466528,6.413883733,0.294006174115955,11.5075843623457,11.031,11.8895,11.125,11.80453333,NA,NA,11.5075843623457,"51.2166666666667","3","0","0","51.2166666666667","3",NA,NA
"EEL","17443","EEL17443",2019-11-03,2.47222069430221,3.83820003709028,-0.203781333,11.49775947,0.682232195366077,12.8988554398611,11.61103333,13.641,13.578,13.53146667,NA,NA,12.8988554398611,"51.2752446741933","2.62436269123133","0.164291099694603","0.241538903370953","51.2643413703145","2.60835180163598",0.380177288517813,26.4214012560356
"EEL","17443","EEL17443",2019-11-04,7.17139714909255,5.17749388513542,-0.632629867,24.22073387,0.816293841772139,13.0905583333333,11.051,13.859,13.75,13.70343333,NA,NA,13.031664878659,"51.2174886138859","2.27807426659993","0.198802408487985","0.334474071024635","51.1941079957823","2.22920483424576",0.351071838141326,24.4293833991498
"EEL","17443","EEL17443",2019-11-05,6.35576430042683,8.30061296490278,-0.600092267,26.46859253,0.253446679893815,13.9603923610069,13.469,14.4815,13.86006667,14.1126,NA,NA,13.9494973136996,"51.090985402276","1.9003843715069","0.295819425756701","0.398912356799938","51.0850717207648","1.82842633867976",0.398312339004208,27.7929138684333
"EEL","17443","EEL17443",2019-11-06,12.1730269878141,8.37781190559375,-1.2470688,40.78706027,0.226573254444283,14.56482951375,14.141,14.8502,14.828,14.813,NA,NA,14.5337560939207,"50.8845780017402","1.50882309157325","0.404748108709348","0.469820694314206","50.8205719234265","1.42432537008259",0.442633314312448,31.0234990982561
"EEL","17443","EEL17443",2019-11-07,16.3742811263341,22.2270594573819,-1.237230933,51.278112,0.318395372380541,14.4512778934722,13.63126667,14.939,14.61753333,13.7865,NA,NA,14.5449027547107,"50.7104099823162","1.10560031442695","0.436644637482533","0.568648469552211","50.5828073410611","0.926005916564804",0.439230129885979,30.9002295501335
"EEL","17443","EEL17443",2019-11-08,7.82510793663143,14.8670477499896,-0.7964976,34.549712,0.435874165692525,13.4652965276389,13.03526667,14.484,13.03526667,13.90886667,NA,NA,13.4926724137438,"50.5747985605969","0.777873851460925","0.440644493773346","0.622701695200316","50.4450601321733","0.574342970571152",0.354676038419499,25.0240805661658
"EEL","17443","EEL17443",2019-11-09,10.5421027560714,13.5022038667014,-1.088048533,29.63000693,0.189135799532715,12.3589855324653,12.078,13.01343333,12.54006667,12.484,NA,NA,12.3208934525,"50.3670332647633","0.651185300205261","0.482275299941195","0.65030273753333","50.2369894686865","0.463237296187543",0.243344215407072,17.2449113774591
"EEL","17443","EEL17443",2019-11-10,12.0762653347228,21.3366076686944,-0.308910933,33.9093616,0.433904965004631,11.9817413195486,11.141,12.54486667,12.469,11.44903333,NA,NA,12.3190919355645,"50.1406013297943","0.553578258486807","0.521554719992459","0.663709576722539","49.9929498261576","0.340596607305727",0.246573631531909,17.5572377882957
"EEL","17443","EEL17443",2019-11-11,8.57104971580622,10.3006410999861,-0.443394667,26.9066416,0.126960182489144,12.1000452544792,11.813,12.39566667,12.078,12.39566667,NA,NA,12.1137034480603,"49.9777112555683","0.435057832359218","0.531292023989669","0.677449421239181","49.8201768477094","0.227628617327575",0.201445445942113,14.3928114111791
"EEL","17443","EEL17443",2019-11-12,9.66235245766401,9.25440254063889,-0.612600533,30.37665013,0.544712767487286,11.7720496527778,10.0342,12.422,11.55126667,11.62926667,NA,NA,11.7659931659414,"49.8866951601596","0.296118640254037","0.516806640170259","0.686141923200621","49.7497847993942","0.0816744644495202",0.166096444050699,11.8897030708094
"EEL","17443","EEL17443",2019-11-13,7.54491199387756,8.55963967579861,-0.548038933,25.11846133,0.444956952941096,11.2027822917708,10.484,12.04593333,11.5438,10.88566667,NA,NA,11.2584831292653,"49.7786461082136","0.165602029413698","0.481667298853298","0.68722332096332","49.6435213944512","-0.0095181694778006",0.169437845039641,12.1560949770374
"EEL","17443","EEL17443",2019-11-14,7.12339729309036,8.73646245931597,-0.515588267,23.71284053,0.249871979386235,11.2091306711458,10.969,11.8114,11.64823333,11.37286667,NA,NA,11.1644650978824,"49.6703832875592","0.0458143110412198","0.438841317376824","0.684906075083327","49.4932731121726","-0.064524916294836",0.161461871068471,11.6098029636178
"EEL","17443","EEL17443",2019-11-15,9.56477923244046,11.3684067704931,-0.126381333,25.77857387,0.357731839146201,11.3511436344792,10.906,12.65213333,11.7468,11.48526667,NA,NA,11.31533064,"49.6209246307726","-0.0580499202754373","0.383119929738061","0.661049803119077","49.4804163269734","-0.172424552855752",0.115038851168353,8.28021960266055
"EEL","17443","EEL17443",2019-11-16,10.7140918310006,14.7925675166458,-0.168496533,42.59110987,0.990918236317204,12.0256554397222,10.10126667,13.6202,11.60653333,13.32593333,NA,NA,11.8279826813408,"49.6101388508456","-0.173847431714808","0.338094566041638","0.627018768292567","49.4885289517465","-0.26827443775688",0.116298739048129,8.37276131446499
"EEL","17443","EEL17443",2019-11-17,8.26816074136474,12.864239837066,0.8280672,32.9390048,0.594731548150661,12.3848304398958,11.672,13.5518,12.2436,13.4546,NA,NA,12.2990267268018,"49.7019532717999","-0.340961959357989","0.300106524453884","0.572665022679444","49.6373766980161","-0.450632244041898",0.190675518209803,13.7014641551506
"EEL","17443","EEL17443",2019-11-18,7.78077088229923,9.45367836118056,0.6090928,35.69594187,0.474580750140312,12.8575546296528,11.57353333,13.7436,13.609,12.818,NA,NA,12.8379237533465,"49.7318089680351","-0.452501834424418","0.251446171913575","0.553657959239746","49.6917526495459","-0.519812598975598",0.11546647274219,8.29201703938283
"EEL","17443","EEL17443",2019-11-19,6.05672456522284,7.00084257969444,0.729781333,24.41240587,1.2618576570612,11.4629785879167,9.5358,13.672,12.08493333,13.672,NA,NA,11.341743071161,"49.7061725415523","-0.547646276420306","0.210374320493853","0.544586161205613","49.6816595245852","-0.571618512555688",0.0985377653771223,7.08005986472253
"EEL","17443","EEL17443",2019-11-20,5.91968517207803,6.54378226117361,0.351330667,22.98321013,0.70341813481545,10.5915383101597,9.424133333,12.031,9.667733333,12.0305,NA,NA,10.4901665422612,"49.4997871780394","-0.610079983421061","0.198700325276946","0.614918866483383","49.4850610805691","-0.63973105077158",0.215622090802887,15.5586173396306
"EEL","17443","EEL17443",2019-11-21,2.31711080055014,4.74308768334722,0.999688533,10.90772533,0.629511021498518,9.47559849535417,8.442166667,10.516,8.674133333,9.4872,NA,NA,9.47559849535417,"49.3460463184363","-0.77917772418811","0.275795168834702","0.752390634940767","49.4126720582785","-0.659348841234561",0.228539488587901,16.5425933566081
"EEL","17443","EEL17443",2019-11-22,8.10355970441237,13.0792854666424,1.561776,35.9552656,0.495861448544063,11.11347326375,10.453,12.031,11.99786667,11.734,NA,NA,10.9857635692035,"49.0891686854521","-0.894289908291541","0.342473313335288","0.902093113646059","49.3174168272804","-0.0997378915572398",0.281490556247678,20.4818790170839
"EEL","17443","EEL17443",2019-11-23,8.0388189337006,22.0784751483819,1.970738667,32.3701888,0.32036026490811,11.6950207175694,11.2938,12.23296667,12.0475,11.359,NA,NA,11.6882382021348,"49.2210039382227","-1.42055427195546","0.373667147399974","0.965788147761843","49.3281521289351","-1.04421803719143",0.542526233776467,39.3701911757585
"EEL","17443","EEL17443",2019-11-24,12.6650132682659,15.1331914499306,1.880258133,58.8501872,0.341906784694583,12.1514304396181,11.297,12.547,12.5248,12.3649,NA,NA,12.2050974721801,"49.3046303866223","-1.81570631123433","0.413707868826297","0.947274347737638","49.3862213870149","-1.6230556491031",0.403904093836867,29.2608503364632
"EEL","17443","EEL17443",2019-11-25,5.50016593149723,10.3879366871597,2.246555733,26.79191893,0.530292792103856,11.8973692130556,11.17946667,12.813,11.3782,12.813,NA,NA,11.8742674074444,"49.4249460812722","-2.18244478923396","0.435404503845535","0.90861708965468","49.5684649408016","-2.05003842159517",0.385970177118095,27.8930949093165
"EEL","17443","EEL17443",2019-11-26,10.1052639340704,16.9324388685625,4.291716267,40.0514384,0.152176917161623,12.2218738425694,11.89466667,12.531,12.13833333,12.359,NA,NA,12.1586349752709,"49.4195000853396","-2.4738882308075","0.451276454292529","0.856361168534447","49.5243663965727","-2.44142031698738",0.29149431985534,21.0679068212997
"EEL","17443","EEL17443",2019-11-27,18.5892617816752,19.9604479944306,0.836688533,57.58029387,0.105584946278147,12.6536642360417,12.41186667,12.8135,12.781,12.813,NA,NA,12.6027462120455,"49.446890878034","-2.73294203046982","0.422579141961305","0.788602685666485","49.5358098619389","-2.76958366973782",0.260497843837359,18.8170794435735
"EEL","17443","EEL17443",2019-11-28,22.3338323703421,13.6864316573472,0.116838933,64.84725707,0.107961565275577,12.6740306714583,12.49946667,12.94223333,12.5965,12.813,NA,NA,12.6360322632569,"49.4209089502025","-2.97918704388956","0.376043683658648","0.70620107297164","49.4921367250378","-2.99731848382826",0.247611928646277,17.8957684387551
