"Species","ID","Sp_ID","Date","SD_Depth","Av_Depth","Min_Depth","Max_Depth","SD_Temp","Av_Temp","Min_Temp","Max_Temp","Temp_at_Min_Depth","Temp_at_Max_Depth","Max_PoV_WF","Behav_Class","SST","MPL.Avg.Lat","MPL.Avg.Lon","MPL.Std.Lat","MPL.Std.Lon","Med.Lat","Med.Lon","MPL.Hori_Dist_Degrees","MPL.Hori_Dist_km"
"EEL","17526","EEL17526",2019-12-10,1.49432177665194,1.79131164492701,-0.550972263,5.832453001,0.791674453970532,8.05310364967153,6.4152,8.9984,6.647766667,8.9065,NA,NA,8.05310364967153,"51.2166666666667","3","0","0","51.2166666666667","3",NA,NA
"EEL","17526","EEL17526",2019-12-10,1.49432177665194,1.79131164492701,-0.550972263,5.832453001,0.791674453970532,8.05310364967153,6.4152,8.9984,6.647766667,8.9065,NA,NA,8.05310364967153,"51.2607674415817","2.59568490062886","0.165005467242819","0.22776779932832","51.2448346060524","2.59641740325196",0.406713139605298,28.2745080447329
"EEL","17526","EEL17526",2019-12-11,5.84984120660971,5.45023655306944,-0.750348931,23.88311221,0.0910353050853923,9.06486157407986,8.922,9.328,8.984,9.1555,NA,NA,9.06306584217315,"51.2012615491048","2.22782211270167","0.196583310071628","0.315175436641979","51.1999970564697","2.23784587827255",0.372644578628265,25.9396884182455
"EEL","17526","EEL17526",2019-12-12,8.21805598635376,8.64104434354861,-0.741656846,25.71682447,0.278751738716701,9.22773553240278,8.129133333,9.555266667,9.2015,9.267033333,NA,NA,9.21718420347791,"50.9549323059512","1.85638513886737","0.338042002010909","0.387905382879955","51.0379463949302","1.90131660048551",0.445694426220259,31.190724990993
"EEL","17526","EEL17526",2019-12-13,4.79344822166622,3.39247134704514,-0.757316765,19.40908981,0.19269619782182,9.05228668980556,8.5834,9.406,9.188,9.219,NA,NA,9.05228668980556,"50.6491624690319","1.54907579492816","0.41067723579417","0.397407961363069","50.5998570616497","1.46978858183297",0.43351381297717,30.5380179336278
"EEL","17526","EEL17526",2019-12-14,10.489320450618,12.7355360823472,-1.448691946,35.06818549,0.333937313386666,9.21221458334722,8.734433333,9.810866667,8.907533333,9.570766667,NA,NA,9.08731507937619,"50.3497485756285","1.14969636871872","0.365092987821974","0.409556872768474","50.3327147058021","1.26258744676359",0.499151886345591,35.3859798988505
"EEL","17526","EEL17526",2019-12-15,6.31713576329704,12.727732761875,1.226942597,25.11053154,0.149767103711663,9.07358912037153,8.818,9.510666667,8.9735,9.328,NA,NA,9.04422254901681,"50.1050128053505","0.82160990220695","0.280112340476658","0.433346274757102","50.0645491113245","0.829624284624515",0.409312016390611,29.1667361836409
"EEL","17526","EEL17526",2019-12-16,8.22150251680194,11.2373194875035,-1.721949756,24.23639703,0.296127081879301,9.24669236111806,8.547533333,9.808733333,9.69,9.708233333,NA,NA,9.20336502243946,"49.9215138148963","0.45751792710531","0.234097430817151","0.435354586819033","49.9264729560497","0.454501905877173",0.407719077099812,29.1646903672813
"EEL","17526","EEL17526",2019-12-17,8.68356217206383,6.00495019484028,-1.688161256,30.02035145,0.546261160403617,9.46513611106944,8.781,10.438,9.594,10.422,NA,NA,9.4005825157283,"49.8194081676945","0.0422090685777773","0.219979777874503","0.427696788754561","49.8166902942199","0.0366450025903546",0.427676292494617,30.6571805590075
"EEL","17526","EEL17526",2019-12-18,13.4030071180648,21.7881769671215,-1.412376486,42.82051289,0.310422418384563,11.0165813657292,10.46176667,11.609,11.5342,10.703,NA,NA,11.3172797751685,"49.9171421207046","-0.462103767453353","0.199203553515272","0.408104988161099","49.8983127167878","-0.449232989311788",0.513695787559857,36.7486872801786
"EEL","17526","EEL17526",2019-12-19,18.4468290794325,33.3527984151146,-1.511863022,53.77979692,0.0377736656390152,11.6990712962153,11.594,11.7665,11.672,11.703,NA,NA,11.704924762,"49.919166353136","-0.933331191506708","0.187672865367161","0.407818361463974","49.8834828908816","-0.930284389643411",0.471231771739658,33.7094841184597
"EEL","17526","EEL17526",2019-12-20,15.2108860254543,30.650521715316,-0.661071526,51.42172816,0.285255732280118,11.1028729168403,10.5501,11.595,10.813,11.547,NA,NA,10.8548522225,"49.8754395601322","-1.33934664579442","0.164072464739855","0.437572910340641","49.8582354640869","-1.34297580982403",0.408363296032901,29.2387569695041
"EEL","17526","EEL17526",2019-12-21,9.97467001475186,16.7358318205833,-0.760493038,34.91412355,0.182958408249646,10.2408438657465,9.8666,10.5501,10.1435,10.094,NA,NA,10.1801797188855,"49.8091958117541","-1.74161969806051","0.216350491784647","0.46267148466516","49.8100639838508","-1.73391407110987",0.407690866685357,29.230747464256
"EEL","17526","EEL17526",2019-12-22,7.18673073533011,10.8537808147153,-0.135367475,21.31470652,0.141401446039643,9.78221284724306,9.570866667,10.016,10.016,9.938,NA,NA,9.76521477126667,"49.7186910385966","-2.13169514380333","0.297740959856228","0.489356215902658","49.7476576076333","-2.10570066043903",0.400437220217789,28.764471942936
"EEL","17526","EEL17526",2019-12-23,14.0103079444537,17.4721638366979,0.065903852,46.61572672,0.131133163921461,9.47326550926389,9.307133333,9.702,9.6445,9.375,NA,NA,9.47837304965426,"49.6136194569225","-2.51569468689248","0.318774627670844","0.489845442156131","49.631771205082","-2.47159970193852",0.398115167216942,28.6596794256978
"EEL","17526","EEL17526",2019-12-24,19.418962651801,25.2404021831354,-0.109064757,66.57442105,0.2872132543129,10.1432740739965,9.666666667,10.531,9.688,9.828,NA,NA,10.1391997491729,"49.515855085516","-2.93044943639781","0.2824896433839","0.471346730316836","49.5615985781627","-2.91161302709796",0.426121314362162,30.7374588054126
"EEL","17526","EEL17526",2019-12-25,14.8639872352967,24.702535205309,-0.199480276,43.09171777,0.0792895614559602,10.4838297452778,10.359,10.62396667,10.57853333,10.3654,NA,NA,10.4869283625439,"49.4355308220137","-3.2940271820403","0.294601596193026","0.442772486340643","49.4452213265704","-3.28083272432792",0.372344953549342,26.9026123518932
"EEL","17526","EEL17526",2019-12-26,17.3266393555563,30.9008950791806,-0.674336775,46.34271555,0.132719806432915,10.7473356480556,10.531,10.906,10.578,10.875,NA,NA,10.6375543376712,"49.3473406172294","-3.64295035067134","0.283121809796862","0.43913707737796","49.3557556579808","-3.62826872156349",0.359895665196766,26.0499864335998
"EEL","17526","EEL17526",2019-12-27,13.8860766110364,39.1829065736597,-0.540447376,48.34349808,0.0595055009196337,11.0229863425694,10.906,11.141,10.938,11.094,NA,NA,10.9597914288571,"49.2527993827295","-3.99002332541789","0.273841128877717","0.414802376697687","49.2458761977219","-3.99527401043689",0.359718910845933,26.0873327220598
"EEL","17526","EEL17526",2019-12-28,27.4775406691445,45.8546171419479,-0.256044513,75.23570736,0.114991827499717,11.2688016205556,11.08546667,11.5,11.3275,11.359,NA,NA,11.3250157660811,"49.1437682841396","-4.35093701133849","0.25257684688946","0.403280644689722","49.1364308921712","-4.33929243106038",0.377023167914804,27.4027772083582
