"Species","ID","Sp_ID","Date","SD_Depth","Av_Depth","Min_Depth","Max_Depth","SD_Temp","Av_Temp","Min_Temp","Max_Temp","Temp_at_Min_Depth","Temp_at_Max_Depth","Max_PoV_WF","Behav_Class","SST","MPL.Avg.Lat","MPL.Avg.Lon","MPL.Std.Lat","MPL.Std.Lon","Med.Lat","Med.Lon","MPL.Hori_Dist_Degrees","MPL.Hori_Dist_km"
"EEL","15789","EEL15789",2019-12-17,1.90473816561903,7.19706261188298,4.068814533,12.30644607,0.49832783690474,7.88544468085106,6.8553,8.6085,7.522533333,8.5775,NA,NA,7.88544468085106,"51.2166666666667","3","0","0","51.2166666666667","3",NA,NA
"EEL","15789","EEL15789",2019-12-18,2.35982966850785,8.46231660191667,5.294524533,16.79215973,0.137321195143263,8.53349571760069,7.990366667,8.690433333,8.5812,8.5739,NA,NA,8.53349571760069,"51.2975690597948","2.82675406260907","0.120020468484194","0.194197561575253","51.2807569200361","2.82902907689356",0.191205000029593,13.2818097011122
"EEL","15789","EEL15789",2019-12-19,2.2236599431425,9.20904856298611,6.9805932,16.38021273,0.207834742010238,8.56457361111111,8.219,8.859533333,8.505166667,8.828,NA,NA,8.56457361111111,"51.2201291682148","2.59137519346282","0.154548908863621","0.309006299052075","51.2154654392303","2.61327487801209",0.247790534218906,17.2415477028096
"EEL","15789","EEL15789",2019-12-20,3.07550475950052,10.6453638575,7.836561733,25.29935167,0.257587159824788,9.06040914353125,8.679466667,9.3998,8.688,9.311933333,NA,NA,9.05167741936918,"51.1578564575503","2.27079650437216","0.166629043547072","0.369379165738567","51.1325887474266","2.25705641456489",0.326570951544362,22.7539857566923
"EEL","15789","EEL15789",2019-12-21,5.37279411190875,22.7525992904236,8.922183467,33.65790987,0.0892608022087719,9.44972199074306,9.223666667,9.7247,9.234,9.406,NA,NA,9.331211111125,"50.9940605213777","1.95040656314774","0.231937436810568","0.408700048495558","51.021411165008","1.89626298654865",0.359831659452649,25.1605853647928
"EEL","15789","EEL15789",2019-12-22,4.48759983343768,14.4712930574826,8.876443467,28.70108847,0.229209015580968,9.67165752313889,9.189,10.0475,9.519,9.7722,NA,NA,9.67277268169925,"50.6560712321189","1.62150713679964","0.347580297477285","0.428825858821956","50.5480559336582","1.4351976966454",0.471605335323699,33.2164006341847
"EEL","15789","EEL15789",2019-12-23,7.13610137809832,17.7265898334688,9.335987467,30.81026473,0.0750747875155706,9.29778148148611,9.0812,9.418266667,9.266,9.359,NA,NA,9.31383352601734,"50.361597936703","1.37311454118074","0.408630999505127","0.435117157248669","50.225809820784","1.24730517087648",0.385244601871841,27.3040063382491
"EEL","15789","EEL15789",2019-12-24,6.01942727926669,21.0494792022222,9.361225067,35.56848067,0.0387356321962777,9.19947615740625,9.128733333,9.297,9.166666667,9.2436,NA,NA,9.18011456788889,"50.1796350445926","0.981705587720044","0.402957190304896","0.50951373294375","50.0268828944933","0.828827210118256",0.431638115733977,30.7095714350476
"EEL","15789","EEL15789",2019-12-25,5.63799279111733,17.950927598184,9.273989533,29.3322974,0.064566200298352,9.18980578703472,9.078,9.345,9.2015,9.313,NA,NA,9.17623844697159,"50.0086863164654","0.678472226336111","0.391551080165329","0.532450482731472","49.8684873303734","0.44674879277769",0.348100472715143,24.8549146154425
"EEL","15789","EEL15789",2019-12-26,6.72256370644308,18.2808192814097,8.744653133,27.4275268,0.128197379435936,9.24099375000347,8.749566667,9.359,8.749566667,9.314033333,NA,NA,9.21047416022481,"49.8995577287755","0.45951304251837","0.334510080309366","0.512534094694422","49.8288402882153","0.354544791002738",0.244647037237985,17.507920213742
"EEL","15789","EEL15789",2019-12-27,5.73326864699559,16.7592352706632,9.400976667,28.03741307,0.0943527510256091,9.34706759258681,9.2025,9.641,9.297,9.5438,NA,NA,9.30861650639904,"49.8121862378574","0.258712656331623","0.274477283746815","0.488731674980112","49.789279478927","0.170180092475881",0.218985324891872,15.6999056491376
"EEL","15789","EEL15789",2019-12-28,3.7443685141457,18.4029579722222,9.2502822,25.79126433,0.0815663043797875,9.40228703704514,9.248933333,9.6288,9.3254,9.579066667,NA,NA,9.39685245902732,"49.7412090777481","0.0518170705261363","0.237510181226768","0.458484097657534","49.7247606807963","0.00814616903286236",0.218731663649724,15.7047700118113
"EEL","15789","EEL15789",2019-12-29,5.97278990637511,18.8053612296458,8.429095267,29.55937927,0.540787769762735,10.0451115741701,9.320233333,11.34123333,9.688,9.5215,NA,NA,9.85419806764493,"49.6114567155164","-0.119838530663548","0.191440466428358","0.433666433910805","49.591507066331","-0.0550237158320073",0.215177417319987,15.490970268113
"EEL","15789","EEL15789",2019-12-30,6.74358200675123,19.8599056907431,7.7216176,32.2468934,0.303856058084928,9.3873648148125,8.493066667,10.094,8.601566667,9.65,NA,NA,9.22296901039844,"49.5623399569918","-0.293739594029754","0.191708464528831","0.402014274431087","49.4937940463821","-0.279800960721616",0.180704277226248,13.0223344564221
"EEL","15789","EEL15789",2019-12-31,6.42725188500757,20.5046121891181,7.420409733,32.1335264,0.537475603120381,9.69631342589931,8.160466667,10.156,8.748966667,10.03153333,NA,NA,9.21491714290476,"49.4661491436627","-0.438278079725621","0.117112607459782","0.352963304815998","49.4438066421822","-0.460768680557315",0.173620408985143,12.5365409276287
"EEL","15789","EEL15789",2020-01-01,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,NA,NA,NA,"49.4335139981258","-0.592170003051558","0.0920786879926294","0.321651082549049","49.4289994075651","-0.622230669847767",0.157314261238995,11.366715374793
"EEL","15789","EEL15789",2020-01-02,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,NA,NA,NA,"49.4279446643202","-0.650613706655672","0.0901230406235952","0.315354827084153","49.4267006555964","-0.684827644898313",0.0587084659142417,4.24245328621653
"EEL","15789","EEL15789",2020-01-03,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,NA,NA,NA,"49.4242112610104","-0.716549145119209","0.0949748893042816","0.30702908715817","49.4222073449991","-0.761246558985803",0.0660410504584271,4.77269246127357
